id,name
9954,Rheumaliga Schaffhausen
9955,Rheumaliga Schweiz
9956,Rheumapraxis Aarau
12634,Rheumapraxis Enge
14650,Rheumapraxis Gäuggeli
14651,Rheumapraxis Oberaargau
12635,Rheumapraxis Solothurn AG
9957,Rheumapraxis Sursee
9101,Rheumasearch Foundation
14652,Rheumatologie am Rosenberg
12636,Rheumatologie Bernhard AG
14653,Rheumatologie Bernhard AG
15969,Rheumatologie im Silberturm
15970,Rheumatologie Oberaargau AG
15971,Rheumatologische s Versorgungszentr um (RVZ) Weinfelden AG
9958,Rheumazentrum
16096,Rheumazentrum Aarau
15972,Rheumazentrum Kreuzlingen
15973,Rheumazentrum Laufen
9959,Rheumazentrum Thun
14830,RHNe - Réseau hospitalier neuch. La Chaux-de-Fonds
9960,RhyMed
9961,Rhythmologie Aargau
6824,Riad Darsouni
11917,Riad Sarraj
6825,Riaz Ahmad Khan
12362,Ricardo Feijao
14346,Ricardo Pereira Mestre
11918,Riccardo Bruni
6826,Riccardo Pfister
6827,Riccardo Pin
6828,Richard Biggoert
6829,Richard Cathomas
6830,Richard Durand
11919,Richard Farkin
13981,Richard Fish
6831,Richard Herrmann
3669,Richard Iris Schmid
6832,Richard Loup
11920,Richard Stangier
6833,Richard Walter
11921,Richard Warner Van Maaren
6834,Richard Wiederkehr
6836,Rico Stocker
13982,Riddley Auguste
6837,Ridha Mekacher
6838,Rigmor Skoedt
6839,Rigobert Hervais Kamdem
6840,Rika Iwata
15565,Rima Bazarbachi De Pury
6841,Riman Yaghchi
6842,Rita Annoni Manghi
6843,Rita Berther
6844,Rita Birgit Füllhaas-Spörri
6845,Rita Eugenia Turello
15566,Rita Hurni
11922,Rita Manghi
6846,Rita Sigg
13983,Rita von Webern
6847,Rita-Maria Rojas-Müller
6848,Rizwan Hamer
11923,Roane Keller-Schneider
6850,Robert Alfred Müller
6849,Robert Alfred Müller
6851,Robert Blank
6852,Robert Bonvini
6853,Robert Borny
1182,Robert Bourgeois
6854,Robert Bründler
11924,Robert Csiszer
15567,Robert Daniel Barroussel
3566,Robert Emil Hunger
6855,Robert Escher
8968,Robert GmbH
6856,Robert Guggisberg
6857,Robert Guntern
6858,Robert Hämmig
6859,Robert Höpner
11925,Robert Hunger
13984,Robert Kalicki
6860,Robert Kalicki
6861,Robert Karl Josef Clemens
6862,Robert Katamay
4488,Robert Käufeler
6863,Robert Kistler
6864,Robert Kosek
6865,Robert Maier
6866,Robert Mc Shine
13985,Robert Mechera
13986,Robert Oellinger
6867,Robert Putzi
9962,Robert Rieben Universität Bern
6868,Robert Rouhi
6869,Robert Schneider
6870,Robert Schorn
6871,Robert Schorn
15568,Robert Seelos
6872,Robert Steffen
6873,Robert Steffen
6874,Robert Stein
15569,Robert Theiler
6875,Robert Thomann
6876,Robert van der Kruijssen
6877,Robert Walter Bettschart
6878,Robert Weiterschan
13987,Robert Wenger
6879,Roberta De Luca
6880,Roberta Riganti
15570,Roberto Agustin
6881,Roberto Antenna
11926,Roberto Antenna
6882,Roberto Brioschi
13988,Roberto Bullani
6883,Roberto Buonomano
6884,Roberto Carando
6885,Roberto Casella
6886,Roberto Corvaglia
11927,Roberto Di Donato
6887,Roberto Di Stefano
13989,Roberto Llano
15571,Roberto Llano
11928,Roberto Marci
6888,Roberto Noce
6889,Roberto Pasqualetti
6890,Roberto Pirrotta
6891,Roberto Poggi
6892,Roberto Speck
6893,Robin Chanda
6894,Robin Ruszat
6895,Rocco Carlo Riccardo Della Torre
11929,Rocco Della Torre
6896,Rocco Grignoli
9963,Roche Pharma Schweiz AG
14654,Rodiag Holding AG
6897,Rodolfo Roth
6898,Rodolfo Slongo
6899,Rodrigo Da Graça Santos
6900,Rodriguez Deshire Alpizar
13990,Roduit Caroline
6901,Roedel Danièle Hopkirk
6902,Roff Glauser
6903,Roger Alvarez
6904,Roger Berdou
6905,Roger Burkhard
6906,Roger Darioli
13991,Roger Elena
6907,Roger Eltbogen
6908,Roger François Stucki
6909,Roger François Stucki
6910,Roger Gmür
6911,Roger Gubser
6912,Roger Hullin
6913,Roger Lauener
6914,Roger Lehmann
6915,Roger Lussmann
6916,Roger Mäder
6917,Roger Ruffieux
6918,Roger Schmid-Fey
6919,Roger Schneiter
6920,Roger Schwab
11930,Roger Simon
6921,Roger Von Moos
6922,Roger Weber
6923,Roger Ziegler
14655,Rohner Konzept AG
6924,Rok Satler
6925,Roland Andreas Schneider
6926,Roland Baumann
6927,Roland Bracher
6928,Roland Christoph Dürig
6929,Roland Haller
6930,Roland Haller
6931,Roland Hauser
6933,Roland Kowalewski
6934,Roland Kugler
6935,Roland Kunz
15572,Roland Kunz
11931,Roland Lütolf
5829,Roland Mähler
6936,Roland Martin
13992,Roland Meister
6937,Roland Moser
6938,Roland Neumann
6939,Roland Ney
6940,Roland Oppliger
6941,Roland Schneider
6942,Roland Schumacher
6943,Roland Segginger
13993,Roland Seiler-Blarer
11932,Roland Sperb
6932,Roland Urs Knöpfli
6944,Roland Vauth
6945,Roland von Känel
6946,Roland Wellauer
6947,Roland Werner Weber
6948,Roland Wiest
6949,Roland Zehnder
6950,Rolf A. Stahel
6951,Rolf A. Streuli
6952,Rolf Anderhalden
6953,Rolf Bicher
6954,Rolf Biedert
6955,Rolf Brücker
6956,Rolf Engelberger
6957,Rolf Ensner
3133,Rolf Gerny
6958,Rolf Grunder
6959,Rolf Karl Brügger
6960,Rolf Kempf
6961,Rolf Köster
6962,Rolf Lagger
6963,Rolf Lehmann
6964,Rolf Lindt
6965,Rolf Maager
4775,Rolf Maager
6966,Rolf Meier
6967,Rolf Oberhänsli
6346,Rolf Peter Fehr
6968,Rolf Seeger
15789,Rolf Stahel
6969,Rolf Stebler
6970,Rolf Stein
6971,Rolf Steiner
6972,Rolf Stöckli
6974,Rolf Temperli
6973,Rolf Temperli
6975,Rolf Zundel
9964,Rolf-Dieter Stieglitz
11933,Roma Malval
6976,Romain Alexander Zahnd
6977,Romain Leger
11934,Romain Messe
13994,Romain Messe
6978,Romain Schneider
6979,Roman Bollinger
6980,Roman Brenner
6981,Roman Fischer
13995,Roman Guggenberger
6982,Roman Inauen
6983,Roman Lehner
6984,Roman Morell
13996,Roman Schmid
6985,Roman Schmid
6986,Roman Schöb-Koster
13997,Roman Seiler
6988,Roman Sieber
6987,Roman Sieber
11935,Roman Sztajzel
6989,Roman Sztajzel
6990,Roman Trepp
13998,Roman Zeller
15573,Romana Bebi
6991,Romana Bebi
6992,Romano Regazzi
11936,Romano Schwatz
6993,Romedius Alber
6994,Romeo Providoli
6995,Romeo Restellini
11937,Romina Ferilli
6996,Romy Rodriguez
6997,Romy Tilen
6998,Ron Ammann
15574,Ron Nicholas Hille
11938,Ron Nicholas Hille
15575,Ronald Bergauer
15576,Ronald Gruhler
6999,Ronald Kraemer
4510,Ronald Langner
13999,Ronald van Otterlo
11939,Ronnie Gundelfinger
7000,Ronny Büchel
11940,Rosaly Neher-Arnold
7001,Rosanna Zanetti Dällenbach
7002,Rosaria Condorelli
7003,Rosaria Sacco
7004,Rosario Valenti
7005,Roschanak Yazdanfar-Thiele
14000,Roseline Ruetsch
7006,Roseline Ruetsch
7007,Roseline Ruetsch
14001,Roselyne Bole Du Chomont
14002,Rosetta Meier
7008,Roshanak Daneshzadeh-Tabrizi
14347,Rosita Dell'Orto-Spadacini
7009,Rositsa Neumann
7010,Rosmarie Jungbluth
7011,Rosmarie Junker
7012,Rosmarie Junker
8433,Rosmarie Pinzello
7013,Rosmarie Ryser Zaugg
14003,Rosseli Käppeli Monica
7014,Rossella Graffeo
7015,Rossella Graffeo Galbiati
14004,Rossella Sarro
7016,Roswitha Halder
12637,Rotmonten Praxis
9966,Rotpunkt-Pharma
7018,Rotz Marc Von
15974,Route de l'Hôpital
15577,Rouven Müller
7019,Rouven Müller
11941,Roxana Mihaela Valcov-Tilie
7020,Roxana Mihaela Valcov-Tilie
12363,Roxane Hessler
7021,Roya Jeyrani
12638,RPG réseau des pédiatres genève
14656,RRDV Rencontres romandes de dermatologie et vénéréologie
9967,Rtfseau de Sinologie et d'Onco-gynécologie Genevois Sécrataire Dominique Weintraub
14005,Ruben Bill
7022,Ruben Gregorio
11942,Ruben Gregorio
7023,Rubina Syed
5803,Rubino Mordasini
7024,Rubino Mordasini
7025,Rucsandra Dobrota
7066,Rüdiger Brinkhaus
7068,Rüdiger Eisel
7067,Rüdiger Eisel
7069,Rüdiger Mascus
7026,Rüdiger Müller
7070,Rüdiger Müller
12364,Rüdiger Müller
7027,Rudolf Andreas Benz
7028,Rudolf Argay
11943,Rudolf Bednar
7029,Rudolf Bezel
6447,Rudolf Brenneisen
2897,Rudolf Frank
11944,Rudolf Froehlich
14006,Rudolf Gloor
7030,Rudolf Hämmerli
14007,Rudolf Louma
7031,Rudolf Louma
11945,Rudolf Mallmann
7032,Rudolf Morant
7033,Rudolf Morant
7034,Rudolf Niehus
7035,Rudolf Peter Wüthrich
7036,Rudolf Stohler
7037,Rudolf Stohler
7038,Rudolf Wissmann
15578,Rudolf Wüthrich
7039,Rudolf Wüthrich
15579,Rudolph Wüthrich
7040,Ruedi Bosshardt
7041,Ruedi Burger
7042,Ruedi Flückiger
9968,Ruedi Leuppi Sitftung Elfenbeinküste
7043,Ruedi Louma
7044,Ruedi Näf
15580,Ruedi Rothenbühler
7045,Ruedi Wissmann
14864,Rundum Onkologie am Bahnhofpark
7047,Ruppert Schmitt
14008,Rupprecht Lange
7048,Rut Elfriede Mellenthin
14009,Ruta Jekentaite
7049,Ruta Jekentaite
7050,Ruth Aeschbacher
7051,Ruth Altermatt
7052,Ruth Amstein
7054,Ruth Bähler
7053,Ruth Berger
11946,Ruth Cavigelli
7055,Ruth Glauser Bieri
7056,Ruth Gräter
11947,Ruth Häfelin
14010,Ruth Mathes
7057,Ruth Schwaninger
7058,Ruth Stiller
14011,Ruth Stiller
7059,Ruth Wüthrich
15790,Ruxandra Iancu Ferfoglia
7060,Ruza Rados
7061,Ryf Stefan
9972,S. Grasso Consulting Swiss Tumor Board
7072,S. Shakir
7074,Saad Tabbara
7075,Sabah Beggah-Alioua
11948,Sabetaj Finci
11949,Sabin Allemann
7076,Sabina Bahrenberg
7077,Sabina Berezowska
11950,Sabina Bischof
15581,Sabina De Geest
7078,Sabina Ernst
7079,Sabina Francia
7080,Sabina Guler
11951,Sabina Hiltbrunner
12365,Sabina Kraus
11952,Sabina Marcelloni
11953,Sabina Rosset
7081,Sabina Schacher
11954,Sabina Signorelli
15582,Sabina Vallati
7082,Sabina Wendt
7083,Sabine Abele
7084,Sabine Adler
7085,Sabine Beeler
7086,Sabine Benz-Aeschlimann
11955,Sabine Blum
7087,Sabine Bruckert
7088,Sabine Bues Hebeisen
7090,Sabine Burk
7089,Sabine Burk
7092,Sabine Czerner
15583,Sabine Dan
7093,Sabine Druschke
7094,Sabine Edith Weidner
7095,Sabine Engelbert
7096,Sabine Fechter
7097,Sabine Fischer
15584,Sabine Funk
7098,Sabine Funk
7099,Sabine Funk
7100,Sabine Gerull
7101,Sabine Giezendanner
7102,Sabine Haller
7103,Sabine Höfler
11956,Sabine Hügin
15585,Sabine Iselin Holmes
14012,Sabine Kammerer-Eberl
7104,Sabine Kappler
15586,Sabine Kölzow
11957,Sabine Langauer Messmer
7105,Sabine Ludwig
4806,Sabine Majer
15587,Sabine Monika Widerin
11958,Sabine Pallivathukal
15588,Sabine Peter-Adu
11959,Sabine Pickel
11960,Sabine Rollat
7106,Sabine Ruosch-Girsberger
7091,Sabine Sandra Bühler
7107,Sabine Schmid
11961,Sabine Schmidt Kobbe
7108,Sabine Siebel
7109,Sabine Steimann
11962,Sabine Wirthlin
7110,Sabine Wittum
7111,Sabine Wyss-Signorelli
7112,Sabine Yerly
7113,Sabine Zürcher Meili
7114,Sabitha Vilan
14013,Sabri Hanna
7115,Sabrina Annie Schindler
14014,Sabrina Ben Amara
14015,Sabrina Pieniak
11963,Sabrina Salmi
7116,Sabrina Sanchez-Politta
14016,Sabrina Sanchez-Politta
7117,Sabrina Zortea
15978,SACAR (Swiss Academia Anaesthesia Research)
9973,SACD Swiss Academy of Childhood Disability Eleonorenstiftung
14017,Sacha Beck
14018,Sacha Celik
7118,Sacha Rothschild
14657,SACM - Schweizerische Arbeitsgruppe für Cannabinoide in der Medizin -
7119,Sacroug Kazatchkova Tatiana
7120,Sadi Ulugöl-Bissig
7121,Saèd Burgan
7122,Saeid Fasihi
7123,Saez Astrid Friedli
9974,SAFE - ID Swiss Academic Foundation for Education in Infectious Diseases
14658,SAFE ID Swiss Academic Foundation for Education in Infectious Diseases
7124,Safia Masmoudi
1,Safwan Elisabetta Andreani
9975,Sagb
12641,Sagl Tanea_KAM Pharmadays
14019,Sagunthala Vijekanth
7125,Said Bellal
7126,Said Mroue
15589,Said Nicolas Najem Rizk
7127,Saida Parlato
14866,SAKK Koordinationszentrum
9451,"SAKK, Schweizerische Arbeitsgemeinschaft für Klinische Krebsforschung"
7128,Salah Eddine Hassani
11964,Salah Eddine Hassani
7129,Salah Gueddi
7130,Salah Jawdat
9976,Salem Spital
7131,Salih Muminagic
11965,Salimé Saber-El Assad
7132,Sally Orly Konfino
7133,Salmi-Babouri
14020,Salomé Courvoisier Schmid
7134,Salome Riniker
11966,Salome Schafroth
5798,Salomon Nicole Montavon
9977,Salutomed AG
7135,Salvador Nkondjo
7137,Salvatore Galati
7136,Salvatore Galati
7138,Salvatore Spada
7139,Salvatore Tricarico
9978,"SALVEO Ferdinand Memmi, Vice-President"
9979,Salveo Pharmacies Indépendantes
11967,Samantha Rousseau
11968,Samer Schleusener
14021,Samera Shakir
7140,Sami Dalipi
14022,Samir Kadusic
11969,Samir Vora
11970,Samira Felix
9980,SAMMSU
15979,SAMMSU Swiss Association for the medical Management in Substance Users
14659,samo - swiss academy
14867,"SAMO c/o Klinik für Onkologie, HFR Fribourg-Kantonsspital"
9452,SAMO Swiss Academy of Multidisciplinary Oncology
12642,SAMT Schweizerische Arbeitsgruppe für Manuelle Therapie (GSIMM)
12366,Samuel Blaser
1149,Samuel Blaser
7141,Samuel Conrad
7142,Samuel Graber
11971,Samuel Gujer
15590,Samuel Kretzschmar
7143,Samuel Leuenberger
7144,Samuel Lüthold
7145,Samuel Paris
7146,Samuel Röthlisberger
14023,Samuel Rubeli
15591,Samuel Seidenberg
7147,Samuel Sidler
7148,Samuel Toldo
11972,Samuel Truniger
7149,Samuel Widmer
14024,Samuela Di Natale
7150,Sana Intidhar Labidi-Galy
9981,Sanacare AG
9982,Sanacuria Ag - Drogerie Apotheke Lacuna
9983,Sanatorium Kilchberg AG
7151,Sandor Balint
7152,Sandor Györik
7153,Sandor Viski
14025,Sandor Viski
7154,SanDr.ine Urwyler
15592,Sandra Asner
11973,Sandra Baumgartner
985,Sandra Beer
1153,Sandra Blumhardt
7155,Sandra Boehncke
14026,Sandra Burri
14027,Sandra Christa Baumann
7156,Sandra Clarke
7157,Sandra Eckstein
14028,Sandra Fornage
7158,Sandra Friedli
11974,Sandra Frosio
14030,Sandra Gobat
15593,Sandra Guthof
7159,Sandra Handgraaf
15594,Sandra Ingold
7160,Sandra Ingold-Meier
14031,Sandra Karrer-Voegeli
7161,Sandra Michel
7162,Sandra Mosquera Baibas M. Sc.
15595,Sandra Müller
7073,Sandra Rea Torti
11975,Sandra Rechberger
11976,Sandra Ricart Malgosa
15596,Sandra Rupp
15597,Sandra Schleusener
7163,Sandra Schmid
14032,Sandra Schmid-Fähndrich
7164,Sandra Stäheli
7165,Sandra Thomann
14033,Sandra Van Den Broecke
7166,Sandra Winiger-Sigrist
14034,Sandra Yvonne Fuchser
14035,Sandrine Bastard
7167,Sandrine Betrix
7168,Sandrine Golay Wetzel
7169,Sandrine Jeanneret Brand
4458,Sandrine Kubli
7170,Sandrine Meyer-Monard
7171,Sandrine Quénan
7172,Sandrine Urwyler
7173,Sandrine Zweifel
325,Sandro Anchisi
11977,Sanja Jukopila
7174,Sanjay Gawade
11978,Sanjeev Vamadevan
14036,Sanjeev Vamadevan
15980,sanofi-aventis (suisse) SA
14661,Santéchablais SA
9985,santémed Ges.zentrum Rorschach
9984,Santemed Gesunheitszentren AG
14660,Santenext
10379,SäntiMed AG c/o Praxis Brunnenhof
14037,Sanyukta Runkel
7175,Sao-Nam Tran
9986,SAOA - Swiss Association of Obstetric Anaesthesia
7176,Saphira Rodenhausen
12643,SAPhs Swiss Acadamy of Pharmaceutical Sciences
14868,SAPhW
7177,Sara Bachmann
7178,Sara Bastian
15598,Sara Burdet
14038,Sara Colomer-Lahiguera
7179,Sara De Dosso
11979,Sara De Giorgi
7180,Sara Fertani
7181,Sara Flego
7182,Sara Imboden
7183,Sara Keller
4777,Sara Mach-Pascual
7184,Sara Mach-Pascual
14039,Sara Manzocchi
7185,Sara Manzocchi
11980,Sara Mettler
7186,Sara Meyer
7187,Sara Micaletto
7188,Sara Naef
7189,Sara Nagy
7190,Sara Queirolo
15599,Sara Roettig
14040,Sara Schukraft
7192,Sara Steffanoni
7191,Sara Steffanoni
7193,Sara Vesnaver Megalo
7194,Sarah Barbara Bürki
7195,Sarah Berrut
7196,Sarah Bürki
14041,Sarah Christine Weis
15600,Sarah Costa
7197,Sarah Fürling Uhl
14042,Sarah Hugelhofer
14043,Sarah Iseli
7198,Sarah Koch
15601,Sarah Lavinia Florence Schiebler
14349,Sarah M'Rabet Bensalah
7199,Sarah Malacarne
11981,Sarah Maria Vinzens
7200,Sarah Marti
14350,Sarah Oberhauser
7201,Sarah Rodrigez
7202,Sarah Rückforth
7203,Sarah Schuler
7204,Sarah Tschudin Sutter
11982,Sarah Valli
14044,Sarah Vinzens Burgener
7205,Sarah Wicki
7206,Sarareh Moshir
7207,Sarina Angermeier
11983,Sarra Inoubli Le Roy
11984,Sascha Bayer
7208,Sascha Dunst
14045,Sascha Dunst
14046,Sascha Jung
7209,Sascha Mandic
7210,Sascha Pfaender
7211,Saskia Büdenbender
12367,Saskia Ditisheim
7212,Saskia Grossfeld
15602,Saskia Hendrich
7213,Saskia Rittirsch
7214,Saskia Steinheimer
9987,SASL - Swiss Association for the Study of the Liver
9988,SASRO Annual Meeting c/o MediCongress GmbH
12644,SAYN c/o IMK
12645,"Sbk - Asi, Schweizer Berufsverband Der Pflegefachfrauen Und Pflegefachmänner"
9989,SBV TOA (CH Berufsverband  Fachleute Operationstechnik HF)
9990,"Scatizza Andrea, FMH ginecologia e ostetricia"
9991,Sch. G. D. Vertrauensärzte
7218,Schenkel Soguel Natacha
7219,Scherwin Talimi
14047,Schillig Barbara
14048,Schlagenhauff Bettina
7222,Schlomo Aschkenasy
15603,Schlossberg Ärztezentrum
9992,Schlossberg Ärztezentrum AG
9993,Schmerz- und Komplementärmedizin
9994,Schmerzklinik Basel
7223,Schmid Karin
14049,Schmid-Grendelmeier Peter
16099,Schmiedegg Apotheke
14050,Schmitz Sivia
15981,SchnauZug
7224,Schneider Teresa
7226,Schnyder Jean-Marie
14051,Schreiner Philipp
12646,Schulärztlicher Dienst der Stadt Zürich Zürichberg
14052,Schultes Sandra
9995,Schulthess Klinik-Rheumatologie
14053,Schürch Martin
15982,"Schwaiz - Verein Acne Inversa, Schweiz"
9999,Schweiz Gesellschaft für Infektiologie Swiss Society for Infectious Diseases c/o Universitätskiin ik für Infektiologie
12647,Schweizer Expertennetzwerk für Burnout
10018,Schweizer Gesellschaft für Gebirgsmedizin
10019,Schweizer Gesellschaft für Pharmakologie und Toxikologie (SSPT)
10020,Schweizer Herztag
12648,Schweizer Impfkongress Präsident:
10021,Schweizer Kinderkrebsregister
10022,Schweizer Pankreas Zentrum
10023,Schweizer Paraplegiker-Zentrum
10024,Schweizer Partnerschaft HAS Haiti
10025,Schweizer PH-Verein (für Menschen mit pulmonaler Hypertonie) Frau Therese Oesch
10026,Schweizer Verband Medizinischer PraxisAssistentinnen SVA - Sektion SG/AR/AI
14865,Schweizerisch Albanischer Ärzteverband (SAAV)
8499,Schweizerisch Gesellschaft für Spitalhygiene
10028,Schweizerische Adipositas-Stiftung SAPS
10002,Schweizerische Arbeitsgemeinschaft für Gesundheitsökonomie (SAG)
12649,Schweizerische Arbeitsgemeinschaft für Kinder- und Jugendgynäkologie (Gynea)
8609,Schweizerische Arbeitsgemeinschaft für Perinatale Pharmakologie
9996,Schweizerische Arbeitsgrruppe für Kolo-Rekto-Proktologie
15983,Schweizerische Arbeitsgruppe für Kolo-Rekto-Proktologie
15984,Schweizerische Arbeitsgruppe für Koloproktologie
10062,Schweizerische Ärztegesellschaft für Manuelle Medizin (SAMM)
15986,Schweizerische Ärztegesellschaft für Manuelle Medizin SAMM
12851,Schweizerische Diabetes Gesellschaft
10029,Schweizerische Diabetes-Stiftung
14662,Schweizerische Diabetesgesellsc haft - Generalsekretari at
10030,Schweizerische Epilepsie-Liga
10031,Schweizerische Fachgesellschaft ADHS
14869,Schweizerische Förderation der Klinischen Neuro-Gesellschaften (SFCNS
10003,Schweizerische Gesellsch. für Herz- und Thorakale Gefässmedizin
8503,Schweizerische Gesellschaft der Vertrauens- und Versicherungsärzte
8505,Schweizerische Gesellschaft f. Zwangsstörungen
8441,Schweizerische Gesellschaft für Allergologie und Immunologie SGAI
8443,"Schweizerische Gesellschaft für Allgemeine Medizin, SGAM/SSMG"
10005,Schweizerische Gesellschaft für Allgemine Innere Medzin (SGIM)
8445,Schweizerische Gesellschaft für Angst und Depression
14775,Schweizerische Gesellschaft für Arzneimittelsich erheit in der Psychiatrie
8448,Schweizerische Gesellschaft für Arzneimittelsicherheit in der Psychiatrie (SGAMSP)
8506,Schweizerische Gesellschaft für Ästhetische Chirurgie
10004,Schweizerische Gesellschaft für Ästhetische Chirurgie (SGÄC)
14871,Schweizerische Gesellschaft Für Ästhetische Chirurgie (Sgac-Ssce)
8449,Schweizerische Gesellschaft für Biologische Psychiatrie
12760,Schweizerische Gesellschaft für bipolare Störungen
16048,Schweizerische Gesellschaft für Bipolare Störungen (SGBS)
8452,Schweizerische Gesellschaft für Cystische Fibrose (CFCH)
8453,Schweizerische Gesellschaft für Dermatologie und Venerologie (SGDV)
8454,Schweizerische Gesellschaft für Endokrinologie und Diabetologie
14776,Schweizerische Gesellschaft Für Gastroen Terologie Sgg/ C/O Gabriela Kaufmann
8455,Schweizerische Gesellschaft für Gastroenterologie
12394,Schweizerische Gesellschaft für Gefässkrankheiten_Meister ConCept
8456,Schweizerische Gesellschaft für Gerontologie
14362,"Schweizerische Gesellschaft für Gerontologie SGG SSG, Haus der Akademien"
8457,Schweizerische Gesellschaft für Geschichte der Pharmazie SGGP
8458,Schweizerische Gesellschaft für Gynäkologie und Geburtshilfe
12395,Schweizerische Gesellschaft für Gynäkologie und Geburtshilfe (Jahreskongress)
14870,Schweizerische Gesellschaft Für Hämatologie
8459,Schweizerische Gesellschaft für Herz- und thorakale Gefässchirurgie
12396,Schweizerische Gesellschaft für Infektiologie
8463,Schweizerische Gesellschaft für Intensive Dynamische Kurzpsychotherapie
12764,Schweizerische Gesellschaft für intensive dynamische Kurzpsychotherapie (GIK)
10006,Schweizerische Gesellschaft für IST-DP Intenisve Dynamische Kurzpsychotherapie
8466,Schweizerische Gesellschaft für Kardiologie
15797,Schweizerische Gesellschaft für Kardiologie
12765,"Schweizerische Gesellschaft für Kardiologie, AGLA"
12766,Schweizerische Gesellschaft für Kinder- und Jugendpsychiatrie und - Psychotherapie (SGKJPP)
12767,Schweizerische Gesellschaft für Kinderchirurgie (SGKC)
10007,Schweizerische Gesellschaft für Klinische Neurophysiologie SGKN
8468,Schweizerische Gesellschaft für Konsiliar- und Liaisonpsychiatrie SSCLP
8469,Schweizerische Gesellschaft für Manuelle Medizin
8470,Schweizerische Gesellschaft für Medizincontrolling (SGfM)
8471,Schweizerische Gesellschaft für medizinische Laseranwendungen SGML
8472,Schweizerische Gesellschaft für Medizinische Onkol
8473,Schweizerische Gesellschaft für Mikrobiologie
14363,Schweizerische Gesellschaft für Neonatologie
8474,Schweizerische Gesellschaft für Neonatologie
8475,Schweizerische Gesellschaft für Nephrologie
12768,Schweizerische Gesellschaft für Neurologie SNG
12769,Schweizerische Gesellschaft für Neuropädiatrie
8477,Schweizerische Gesellschaft für Neuroradiologie
8478,Schweizerische Gesellschaft für Notfall- und Rettungsmedizin SGNOR
8479,Schweizerische Gesellschaft für Oto-Rhino-Laryngologie
15798,Schweizerische Gesellschaft für pädiatrische Endokrinologie und DiabetologieSGPED / SSEDP
16049,"Schweizerische Gesellschaft für Pädiatrische Gastroenterologie, Hepatologie und Ernährung (SGPGHE)"
8493,"Schweizerische Gesellschaft für Pädiatrische Kardiologie, SGPK"
8494,Schweizerische Gesellschaft für Pädiatrische Pneumologie (SGPP) Sekretariat: Prof. Dr. med. C. Barazzone
8482,"Schweizerische Gesellschaft für Perfusionstechniken, SGfP"
8483,Schweizerische Gesellschaft für Pharmakologie und Toxikologie Sekretariat SSPT
8484,Schweizerische Gesellschaft für Phlebologie
8485,Schweizerische Gesellschaft für Physikalische Medizin und Rehabilitation
14778,Schweizerische Gesellschaft für Pneumologgie (SGP)
8488,Schweizerische Gesellschaft für Pneumologie
8486,Schweizerische Gesellschaft für Pneumologie
9901,"Schweizerische Gesellschaft für Psychoonkolgoie (SGPO), Sekretariat SGPO c/o Krebsliga Schweiz"
8490,Schweizerische Gesellschaft für Psychoonkologie
8491,Schweizerische Gesellschaft für pulmonale Hypertonie
8495,Schweizerische Gesellschaft für Reproduktionsmedizin
15799,Schweizerische Gesellschaft für Reproduktionsmedizin (SGRM)
8496,Schweizerische Gesellschaft für Rheumatologie
10033,Schweizerische Gesellschaft Für Senologie
14364,Schweizerische Gesellschaft für spinale Chirurgie
8498,Schweizerische Gesellschaft für Spitalhygiene
14365,Schweizerische Gesellschaft für Tropen- undReisemedizin FMH
8500,Schweizerische Gesellschaft für Tropenmedizin und Parasitologie
8501,Schweizerische Gesellschaft für Ultraschall in der Medizin (SGUM)
8502,Schweizerische Gesellschaft für Urologie - Société Suisse d'Urologie
8504,Schweizerische Gesellschaft für Viszeralchiruroie
10035,Schweizerische Gesellschaft Zum Studium Des Schmerzens
10036,"Schweizerische Gesellschalt für Ultraschall in der Medizin, SGUM"
9406,Schweizerische Gesundheitsstiftung Radix Infodrog
10037,Schweizerische Gynäkologische Chefärztekonferenz
14663,Schweizerische Gynäkologische Chefärztekonferenz
14664,Schweizerische GynäkologischeChefärztekonferenz
10012,Schweizerische Hämophilie-Gesellschaft SHG
10038,Schweizerische Herzrhythmus Stiftung SHRS
10039,Schweizerische Herzstiftung
10040,Schweizerische Hirnschlaggesellschaft (SHG)
10041,Schweizerische Hirnschlaggesellschaft SHG-SCS-SSS
10042,Schweizerische Hypertonie Gesellschaft
10010,Schweizerische Hypertonie Gesellschaft / Société Suisse d'Hypertonsion Ssh
10044,Schweizerische Interessengemeinschaft für Urologiepflege
10045,Schweizerische Interessengruppe für Diabetesfachberatung
12853,Schweizerische Interessengruppe für Diabetesfachberatung
10046,Schweizerische Interessensgruppe für Operationspflege
14665,Schweizerische Kopfwehgesellsc haft / Societé pour l'étude des céphalées
12650,Schweizerische Kopfwehgesellschaft Skg
10048,Schweizerische MD-PhD Gesellschaft
10049,Schweizerische Medizinische Gesellschaft für Phytotherapie SMGP
10050,Schweizerische Menopausengesellschaft SMG
10051,Schweizerische Morbus Crohn / Colitisulcerosa Vereinigung
10013,Schweizerische Multiple Sklerose Gesellschaft
15985,Schweizerische Muskelgesellschaft
8511,Schweizerische Neurologische Gesellschaft
10052,Schweizerische Neurologische Gesellschaft SNG
10053,Schweizerische Nierenstiftung
10000,Schweizerische Ophthalmologische Gesellschaft c/o Fürsprecher Christoph Egli
10054,Schweizerische Ophthalmologische Gesellschaft SOG
10055,Schweizerische Pankreasstiftung
